name,label
Ball Bearing ; unfinished,84
TLV Cleaning System(FLITERREACTOR),84
Air Covering Machine ; Jet Winder ; LW202SDAI,84
CPU Cooling Module,84
Other machines and mechanical appliances having individual functions ; Damper Insert Automation Machine ; PHKSADI0000 ; RKOREA,84
Part for printer; COVER FRONT LOWER(IR5570657); CHNA,84
HOSE REEL; WR2520SD; 380; RKOREA,84
Rotary Vibrator ; Unbalanced Motor ; Vibrating Feeder Parts,84
Bearing ; Self aligning D131092; 중국,84
기계식 절수 페달식 밸브(CS330M),84
Engine exhaust valve ; G90 GEMINI ENGINE ; 3022135,84
Wire bonders for assembly of semiconductors; AUTO BUS BAR WELDER; PRCHNA,84
Rope Gripper ; Parts for Lifts(Elevator),84
Selfpropelled trucks powered by an electric motor of counter balance type; AGV(Automated Guided Vehicle) System; AGV System for NEXEN TYPE; JAPAN,84
Machines and mechanical appliances having individual functions not specified or included elsewhere in this Chapter; CURTAIN ASSYRR DOOR(RH); 833623N502RY; PRCHINA,84
Otehr Plain shaft bearings ; STRUT BEARING ; 546120U000,84
Uni ram unit ; Uni ram pump assy ; SH01900,84
T50 BA RHD(CCW) WHEEL(백색); 79111;; KR,84
손건조기; HU02,84
MAIN WINDOW  USE  TABLET; WINDOW GLASS GTP5200 SANTOS10 DFUCA140111 00 D; PRCHNA,84
WATER PUMP BEARING(WB2 1289);ITALY,84
Parts For Lift ; Tongue,84
WASHER PLAN; 전자동 세탁기; DC9716910A,84
수치제어식 자동선반(CNS Automatic Lathe),84
SERVO GUN FOR SEALING SYSTEM ; SCG100,84
Image plate reader; FCR PRIMA T; JAPAN,84
Egg Breaking and Handling System,84
Part of gear; Forged Ring; PRCHNA,84
PB Degas Line ; NSIROCVEV12 ; RKOREA,84
FUEL RAIL ASSY WITHOUT WIRING 353002G700,84
Parts of Household or laundrytype washing machines; BODY BUBBLE AS; 3610402902; RKOREA,84
Parts of hydraulic jet engines(hydrojets); INLET DUCT BODY; KHNT  ID  710 ICG; RKOREA,84
Other filtering or purifying machinery and apparatus for water; POREFLON MEMBRANE MODULE; SPMW05B6; JAPAN,84
Other parts suitable for use solely or principally with the machinery of headings 8429 ; BACK HEAD ; SB81 TRF ; RKOREA,84
DC motors; LINEAR ACTUATOR; 0407584S01,85
Terminal; SPHD001TP05,85
 아트케이블(ART150200300400500),85
 제시품명  Xenon Tester,85
 SOCKET ; SM140Y외 ; E14외,85
Metal plating machines ; Electro Copper Plating Equipment ; SG1303 ; 42245mm9360mm4570mm ; RKOREA,85
ELECTRONIC TERMINAL; 9299376,85
FR Cover BMA ; 21100177A,85
Other electrothermic appliances ; 황토발구들 ; Foothealer01,85
Power Folding Actuator,85
 wiring harnessdoor(모델movus v3tvf),85
CAR HEAD UP DISPLAY; LH500S,85
Parts of Electric motors  OCV Coil Assy,85
FEMALE TERMINAL ; 15446151 ;; JP,85
프로젝터(Projector) ; PTVX60 ;,85
SMART HD ; IRIVER K1 EDU ver,85
3 in 1 마그네틱 고속 무선 충전기 ; YMQ31,85
VARISTOR(MLVS1206K14651),85
junction box upper cover; fr box upper cover assy  lm,85
BenQ Projector TK700STi White 4K ; TK700STi ; 312(L)110(W)246(H)mm 31kg,85
LED DISPLAY MODULE; I52; 500X500MM; CN;,85
CABLE ASSY ; 4속 SPEED SENSOR CABLE ;; 한국,85
네스팜(NESFARM)Natural Supply Farm ATYPE ; 한국;,85
Voltage Regulator IC(Integrated Circuit); R1154H105BT1FE; JP;,85
CRIMPING TERMINAL; 10KT000602,85
PROJECTOR ; PG701WU,85
BLDC(BRUSHLESS DC) FAN MOTOR ; FMH2031SSA ;,85
330W SUB ASSY ; 43ACAPE0024AR ;,85
 품명  Male Connector Housing ; HY02150MAYTY2 ; 61885305,85
Connector (RCA Jack) ; EJ931S5 ;; 중국,85
HARNESS SINGLE ; P32R,85
UTP CABLE,85
TFTPD Array Panel ; DXD101210M(T)1012PANEL,85
CONN USB G3509ZCO30001H ;,85
BULB BASE ASSY; J53C,85
BLUETOOTH SPEAKERM LTS200,85
Isolating Transformer(절연 변압기),85
Medium Voltage Variable Frequency Drive; LSMVM1000,85
Yoke(0571540710),85
 Entag upload deck,85
MAGNET SENSOR ; 유접점 오토스위치 DA90K(SMC) D93K(KCC) ; RKOREA,85
터미널(221 25 61411 0),85
DC motors of an output not exceeding 750W; WALK INFOLD ACTUATOR; RKOREA,85
 seat wire cover(모델69115251),85
Knock Sensor; Cable Type,85
Terminal; SSQFA03GFPP39178000,85
EASY DOOR OPEN SUAD046C01 ;,85
Tap for Hermetic Terminal,85
JLR J190 BUSBAR  ALTERNATING CURRENT REAR ; M8R3400B40AA ;,85
Part of Speaker; FRAME for SPEAKER,85
video projector ; Crimson WU31 ;,85
P T300 DIODE FREE GLOBAL A SWHLALPS 9507070 (SPZG1F200K) ;,85
Linear HALL Sensor; TLE4997E2,85
터미널단자(Receptacle Terminal); 19688511,85
50 TFT MODULE TXDT500ZPQ37,85
IGBTFRDRESISTOR Module(DM2G300SH6N),85
PLUG ; 12M4A ; 4P,85
A set of wireless microphones ; UHF WIRELESS MICROPHONE PAKEGE TUNER AND MICROPHONE ; UWPD11,85
HighCurrent PWM Unipolar stepper motor ControllerDrivers(SLA7026M),85
정수기 노즐 구동모듈; SFAA251A01,85
Wafer Bump Plater System ; POSFER300 ; 10cup type for 300mm silicon Wafers,85
3505361; CONN SOCKET 1420AWG GRIMP TIN; PR CHINA,85
 HALL ELEMENT (HW300B),85
30H1Contact 335 BGA,85
BLDC(BRUSHLESS DC) MOTOR(125W); FMEC531LGB,85
BenQ PROJECTOR GS2 BROWN 720p ; GS2,85
Connector ; IF02P IF02S IF04P IF04S IF05P IF 05S IF09P IF09S,85
H4 P43T RING,85
PROJECTOR ; UT351W ; WXGA 3500LM,85
SEGMENT LCD(EBN LCD); TLMV318,85
ELEVATOR LCD DISPLAY;EHCL104D 104INCH LCD DISPLAY,85
DIODE  규격  RR264M400,85
Electric Suck Massager; 진동 마사지 기기,85
MINI BEAMPROJECTOR; RhK72,85
CONTROL ASMAMFM STEREO RDO; 42742483; CN;,85
EMERGENCY LIGHT,85
CAP SWITCH(WP)HD GAMMA,85
Energy regulator; Single,85
 LIB SYSTEM(모델ELSU12400004),85
Constant Current Regulator (정전류조정기),85
TERMINAL 82400439 ; TER HY15FWMSN ;; JP,85
LED MONITOR ; SU40SK ; 40 INCH ; CHINA,85
ASSY FPCTOUCH for MOBILE ;;; AMS,85
멀티탭 스위치 ; E93,85
Semiconductor Test Socket(Rubber Type),85
TERMINAL; 12045773; TERM M M P 150 SN SEALED TANG,85
MY2000(마이젠),85
IGCT MODULE ; 5SHY35L4521 ;,85
Wireless Handheld Microphone  규격  MW1HTXF6,85
POST SOLDER MAGMATE; 636591,85
Slow blow fuse(B type;80A),85
DRIVE IC ; 1EDI60I12AF ;,85
MONO CHROME TFT LCD MODULE(35) ; C035QAN023 ; 가로형 ; China,85
HFBR2521ETZ Receiver,85
LOWER GASKET,85
3Ring Tube ; 347HCSCU,85
RCA Jack ;,85
BOBBIN STATOR LOWER ; SK3 EV,85
금속 연료 전지 ; CMAB5A,85
IrDA Infrared Communication Module ; RPM841H11E2AG ; KR,85
BLUETOOTH HEADSET ; E200BTB ;; CN,85
DCOB LED sub 모듈,85
Automatic hand dryer(HAH0031;TH200L),85
Solenoid Case SCM100,85
TURBINE KIT(3KW WINDPOWERED GENERATING SET); MODEL(SAMDORI);,85
MOSQUITO KILLER LAMP; WTM1,85
 025 WP 10P MALE CONNECTOR,85
 품명  TLE42644G,85
터미널(12413921),85
ALUMINUM TERMINAL BAR; NA419 ; 12cm(L)15cm(W)2cm(H),85
Terminal ; 16742981,85
PROJECTOR ; PG703W,85
BALUN BASE; MM124;,85
MICROWAVE OVEN  RFS12TS,85
Phone Jack ; CKX3511 CKX3512,85
Micro probe for wafer test Micro probe,85
RR FOG LED MODULE ASSY ; CN7 RR,85
MANIFOLD MAT; D35200007,85
OCR READER MULTIPLAYER BLAZE EZ T70EZ 1167mm589mm163mm,85
VACUBA분유진공용기; WEL130,85
TERMINAL; 12084200; TERM F M P 150 SN SEALED TANG,85
TERMINAL(71141475)  길이10cm 높이28cm,85
FRONT PANEL ASSY ; 26A00074A ; 70324618,85
Discharge Lamp ; Xenon Lamp ; AN70051,85
FPCB(FLEXIBLE PRINTED CIRCUIT BOARD) ; SMN9005 ;; KOREA,85
IPAS(Intelligent Proximity Alert System 지능형 접근 경보 안전 보조 시스템) ; PASK01,85
Other electrical machines and apparatus having individual functions ; Capture HD60 S ; TAIWAN,85
프로젝터(Projector); PTMZ670; PR CHNA,85
SOCCERBEE POD ; SCB01 ; 60MMX40MMX15MM,85
전력용변압기; 3PH 60HZ 28MVA OIL TRANSFORMER;; KR,85
POK15P15D(02) MALE CONTACT ;;,85
Ceramic Condenser,85
WIRELESS CHARGERS; OMPWCRGB,85
CAR SPEAKER,85
LCD Panel ; CD2114701,85
Robot vacuum cleaner(Neabot Q11),85
온수보일러(Water Bed Heater) HR8000D 220V 50Hz 800W 17cmX24cmX10cm(H),85
HANDPHONE CHARGER DATACABLE NO01  USB MICRO 5PIN CABLE,85
KM14LF MAIN BODY ASSY ; KM14LF ;;,85
PLASTIC INSULATED WIRE; YJ73280 006A500M; UTP Cable,85
Female Connector 025 WP 44F CONNT,85
CRANKSHAFT COIL ; 고주파 유도가열 응용장치,85
BASE PLATE,85
ADAPTORS; LCAP43; LCAP43EB60(EAY62992315),85
Electric Generating Sets,85
BOBBIN  HP04201;PCB BOBBIN,85
장난감 살균기 ; 쪼비박스 ; 415410490mm 53kg,85
Part for unrecorded solidstate nonvolatile storage devices; SSD CASE TOP,85
OLED; ELW0901AA,85
 품 명  Vibrator  모 델  A2C00036085  규 격  SFECF10M7EA00S0R0,85
UVLamp tRPlatinum COM(3ZZ000610),85
3축 지자계 센서; MXG2320,85
PARTS FOR TRANSFORMER  CORE 13MM,85
Connector; DPD,85
Incremental Rotary Encoder; HR1120,85
BLUETOOTH HEADSET ; W800BTB ;; CN,85
터미널(TERMINAL);9637092,85
VCM; VCM ASSY,85
FBR ANODE(flexible liner anode),85
 MOTOR GENERATOR SET  모델  77B23741277220431)  규격  VOLTAGE RATING 460265VAC CURRENT 221A1110A POWER 200HP500KVA ROTATIONAL SPEED 1775RPM1800RPM,85
AUTO SWITCH ; PESESS SWITCH GEAR (3501001421) ;; EV200HAANA  SMP25004  50(TU)(T),85
 PCB Dust cleaner,85
SMD PCB 터미널 블록; 2060402998404,85
PORTABLE XRAY DETECTOR 케이블 ; YHSPD M90061 ; CB217752,85
Portable Water Power Generator; Enomad Uno Pioneer Edition; RKOREA,85
SPEAKER BN9635273A; PRCHNA,85
ASSY REMOCON ; UB6800U ; USPA ; REMOCON ; IR(Infrared Ray),85
Touch panel VM283DZ1G,85
Sockets For coaxial cables and printed circuits ; FUSE HOLDER ; FH51B,85
프로젝터; PRO7827HD,85
SEAT 58P MALE CONNECTOR (HYHYBA58MLB) ; 61885192 ;; 한국,85
UNIT ASSY  ADAS PARK ECU ; 99910CG000(적용차종  스타렉스),85
ACTUATOR ASSYGEAR ; GA,85
하우징 1 928 404 550(3P FEMALE) ; 유럽연합,85
프로젝터; MS531,85
 Seat sub Female connector(모델61897187),85
CC Link Interface Unit ; GT11HSCCL,85
Signal generator ; Stationman Probe aines,85
Motor for adjustable pedal 0820603,85
FEMALE TERMINAL(7942231) ; JAPAN,85
LED Package; LFMBL; Blue Color LED,85
FMALE TERMINAL; 12414141,85
Field Signal Indicator; 752; SG;,85
품명  ILL(LED)KW SW ASSY 규격  6186102000,85
Heating Jacket ; HY B5 PH2 3 HC ; RKOREA,85
프로젝터; MX535,85
Magazine holder machanism ; Auto changer machanism,85
터미널(13948971),85
CONNECTOR FOR PCB 60986159,85
BEAUTY DEVICE; ASTRODOME FACIAL,85
ORION X500G01 RADIO,85
ELECTRIC KETTLE(MEKJ12),85
Terminal; SNAC3A021TM06439168500,85
STEPPING MOTOR ; A4KM564 ;,85
MOTOR HARNESS ASSY; YE2280S2,85
Engine Driven DC Welder,85
PART FOR SOUND SIGNALLING EQUIPMENT ; HP11105 100 BODY ;; KR,85
EXCLEAR,85
Electronic Starter Controller; 85vp0037013,85
KNOCK SENSOR CABLE(KNOCK SENSOR THETA II),85
AEX Wire,85
Video projector; LH720; (W) 410 X (H) 158 X (D) 272 mm,85
17429361; FASTON 110 REC 2622 AWG TPBR,85
양수발전기,85
STOP SHEET ; 9146010076,85
Line Reactor(KBA225AAM 120  63),85
CRANE PARTS(Overwinding Alarm),85
Coil for Auto Focus 14M,85
폴리머 가압 프리챠저; PRECHARGER; HK22093003;,85
SPEAKER ; SGAK2020106 ; GH9609453A,85
스마트홈 스마트플러그용 ZWave 통신모듈; TWWUG201D,85
TSIG REF(NASEC) MD HL LH,85
CASE; CAFDRMSB; CAFDRMSB; CN;,85
2AD00091AD; AT11N PLUG ASSY;; CN,85
BURN IN TEST SOCKET(CTP048A125AB),85
TERMINAL; FEMALE TERMINAL 9680752,85
HOLDERBUSBAR; SE6100096A; AUDI 12V,85
SAW Components B3530 B3550 B3551 B3553 ; SAW Filter R02403 R02101A R02112A R02113A R02073A,85
프로젝터(Projector); PTLB425; PR CHNA,85
Other switches; Clutch SW; SW ASSYCLUTCH PEDAL; 93840B2100,85
Standalone DVR;NonPC based DVR;ARGUSC01040816,85
 Desk Top Cradle(모델SDT330),85
 USIM컨넥터 ; 6P23 6P27 8P18 ;; 중국산,85
터미널(7116472002),85
ASSY POWER CORD 220V UB6KV ; 7209V93300,85
Other parts suitable for use solely or principally with the apparatus of heading 8536; Shell; 05008BKC(P) 도금,85
FPC CONNECTOR (모델1040756817),85
연결세트,85
DRIVER STATE MONITOR; VUEMATE; DL330A; RKOREA,85
HOUSINGFRONT ASSY;  SE6100091A; AUDI 12V,85
()Bottom Insulator; SE0100503B,85
Other measuring or checking instruments appliances and machines; 마이크로웨이브 모션 감지장치; MS805,85
프로젝터(Projector); PTRZ21K; PR CHNA,85
히트파이프를 이용한 우드히팅매트; 히노끼 온돌 다다미,85
CAR STORAGE BOX WITH CHARGING FUNCTION ; TZP300 ; 27015768mm,85
PLATE FRT SUB PACK LH ; BD210D1000,85
HYABS38FCA1 69115083,85
Terminal 12414041,85
15W 핸드폰 무선 충전기 VR301BK; EX394; PRCHNA,85
Carbon low resistance ground module ; KEC K800,85
RF CABLE ASSEMBLY; SRU900MHz,85
 품 명  JC RC IS LENS,85
프로젝터 ; MX528,85
Electric sound amplifier set ; Portable hands free car kit; TS855;Battery charge(DC 9V24V) speaker microphone etc; KOREA,85
CASE(570TYPE),85
Lightning arresters; 쌍극자피뢰침(LIGHTNING ROD); Bipolar Conventional Air Terminal; OMNI B140S,85
HOT WATER TANK ASSEMBLY ; 온수통,85
세안기 아이버블 BF500,85
LINE FILTER ; AH2900016B ; TR16 ; 중국,85
CCB CUNI 10KU 085 32008 ; PR KOREA,85
Magnet assembly; 120027333,85
Ultrasonic generator ; MT2020,85
프로젝터; UT400WI,85
08um SLD CAN ; AS8K215GY30M,85
Multiple loudspeakers mounted in the same enclosure; PKLCS1212E2400R1,85
프로젝터; TKU400W,85
 품명  Fiber Express Ultra HD Patch panel  모델  AX104681,85
HDMI CABLE ASSy ;,85
USN Dongle; FTSDG100,85
Main Interface Cable(HA); Main Interface,85
FAKRA JACK ; 3FA1NXSJC04W0 ;; 중국,85
 품명  IGNITION TRANSFORMER  모델  IPO120S  규격  INPUTAC 120V 5060Hz OUTPUT165KV22mA 이상,85
STATOR ASSY; B156,85
TERMINAL(17171481) ; JAPAN,85
 품명  Upper Housing Assy,85
WIRE(AVSSXF) 05,85
프로젝터(PA503XB),85
DC connecting copper cable; JL108 03m,85
Accumulator parts; COVER ; PRCHNA,85
AMPLIFIER ; 96370D2000 ; China,85
DC Motors of an output not exceeding 375 W ; NTGN016UA1S ; RKOREA,85
Window Regulator Motor Assy,85
82305263; TERMINAL HYE064PFLAU,85
CONNECTOR 규격  20039WR08P SMAW20004P BKW20008P,85
리클레어(Peeling device with light therapy and Galvanic massage function),85
프로젝터; TKP600W,85
 품명 RXMODULE(수신부),85
PCB Assy ; ML300320851,85
CONNECTOR(PCM CIA),85
TERMINAL ; 66899000 ; (Q)SPA001TP05,85
평면 TV 백라이트용 3채널 LED 구동 IC ; 3채널 백라이트 LED 구동 IC ; MAP3331QPYH ; CN,85
EBVW020A0B41Z (DCDC Power module ;; V8500,85
Audio Jack connector ; SCPA4C0101 ; 일본,85
POWER BANK ; PB10000 ;; PRCHNA,85
Thermal printer head,85
프로젝터; TKU370WI,85
CABLE ; YJXCA1737 ;,85
품명  plug and sokets ; for coaxial cables and printed circuits; connector 모델  모델NF Type 규격  B2013F14,85
 CHFUS 022SQ,85
디지털영상녹화보드(DVR Board) ; HICAP25 HICAP50 HICAP100 HICAP200,85
ELECTRIC OVEN TOASTER ; CRT153SA ;,85
Potentiometer ; RD1010252A ;,85
HOUSING FOR CONNECTOR ; GT13SCN21PPHU ;,85
Uncoated Wire Probe(Probe pin) for testing in the Semiconductor(PP102003LT),85
전기이륜차용 배터리충전기; PS EMBCD01,85
SMART CHARGER; BAUBQC5; PRCHNA,85
PROJECTOR; CP2230,85
품명  PAD LCC 모델  22 PAD LCC 29 PAD LCC 30 PAD LCC 38 PAD LCC 규격  KDDB2047B KDDBIN50 KDDB2B17A KDDB2E07 KDDB2682,85
CABLE; SY13750005,85
HOME BEAUTY APPLIANCE,85
Video Projector; LK952,85
Desk top holder ; DCJ7 DCL4 DCL8 DCL9 DCM1 DCM6 DCM9 DCN1,85
CABLE ASSY  EGTS SENSOR CABLE,85
CCS ComplexU 055 67005 ;;; KR,85
TERMINAL(348030212); FEMALE TERMINAL,85
Other articles of vulcanised rubber other than hard rubber ; Dust cover 링크용 ; RKOREA,85
LED DISPLAY MODULE; MX391 (OUTDOOR); 500X500MM; CN;,85
FuseRelay Box Body 919501Y170,85
CAR CHARGER; SPECC210(8P),85
프로젝터; RU541X,85
터미널 ; 9278242 ;,85
FCA PWM INSERT BASE ; FCA PWM INSERT BASE ;,85
PARTS FOR SPEAKER ; GASKET ASSY; CG9751986; PRCHNA,85
Cover Assy(RDM114010),85
 UV LAMP; SYN185UV1 UV lamp 185 nm 6W,85
분배작업을 위한 물류지원시스템(DPS  Digital Picking System) 중 표시기(Picking Indicator),85
Crimp Style Cable With Connector ; PESESS SYSEM BMS (SJ6600258A) ; YH39604VDS0109FSTRHR1155(2P)(TU),85
Bluetooth Speaker ; Fanduo M7 ; China,85
CONNECTOR; IMSA6149B04A IMSA9110S ILAG522PD3T2 12FDZBT,85
Synchronization Module for Variable Frequency Drive,85
HD Native Thunderbolt 인터페이스,85
TAILGATE BELL CRANK DLX KEY(2590666),85
Doggy Radiob ; 43x23x35cm,85
CCTV JUMPER ASSY ; EMZ70501 ; REJ50003AQ0 ; 58mm(가로)166mm(세로)111mm(컨넥터길이)2070mm(총길이),85
PROJECTOR ; XJH1700 ; XGA 4000LM,85
Beauty Appliance(제시품명  Bella Set),85
FET ASSY(HM2),85
CAR POWER OUTLET ; 25774623 ;,85
Indicator panel ; 18 Dual LCD Module ; HTTMDOTMAA02,85
Analog Current Input Module for PLC XGFAC8A; USA,85
Parts of electric accumulators; PLATE ASSY MAIN PACK BASE; BC210B0000(LF PHEV),85
BLDC MOTOR DRIVER ; DTBLMD400P,85
3G Mobile Device for Vehicle WT1300S,85
060110 12F TPA ; 51610245 ;; KR,85
FPC With MIC Jack Connector ;;GTI8730,85
전기차충전용케이블 SEVDTM02,85
이동형 멀티콘센트 2구형; SU1029,85
Hardware wallet; 디센트(DCENT); iDBlack,85
41H190BGA12SRS HTCONTACT,85
SET TOP BOX OR Digital Satellite Reciver; INI231,85
ALUMINUM TERMINAL LUG; L2A250 ; 25inch(L)16inch(W)119inch(H),85
EPOXY BUSHING; EPOXY BUSHING BFG 1KV3500A;,85
TERMINAL(348030212); FEMALE TERMINAL,85
BURN IN TEST SOCKET(CSP070062),85
Other static converters; MODULE ASMFPMP PWR CONT; 23482909; PRCHNA,85
LV PIN LR,85
WIRELESS CHARGER FOR CELLULAR PHONE; SPECHWQCPN5,85
SWITCH TLID OS; SANGF3A001A,85
 품명  Light Guide Bar Assy(모델  LP1501),85
Other parts of starter motors ; HOUSING ASM,85
Antenna ; Antenna GPSSM10,85
DENTAL WATER FLOSSER LB129 ; 중국,85
BRUSH ASSYLED (모델명  SZZBZ162710),85
CCE FOR LITHIUM ION BATTERY ; SE9200024A,85
Other parts of glow plugs ; Inner Pole ; GP310405 ; RKOREA,85
JLR J190 BUSBAR  INTERMEDIATE DC FRONT ; M8R3400C32AA ;,85
USB Adapter ; SOY0500300090 ; 5V 3A USB A TYPE,85
Metal Switch ; FDC4666ND,85
SPACER(GA201HIP06),85
LED DISPLAY ; WPUA1000,85
Other parts of glow plugs; 금구(shell); GM101,85
MP3 Player ; iBead 100,85
BRUSH HOLDER; GS250,85
Multiple loudspeakers mounted in the same enclosure; Wireless Bluetooth Speaker,85
Power Transistor; LCAR(V200),85
20 QVGA FSLCD Module ; HF008,85
KM16A10DP20V,85
LED DISPLAY ; HCMS2923,85
Wireless Beltpack Transmitter  규격  MW1LTXFx,85
PM(Permanent Magnet) GENERATOR; SWEG3K320I,85
Parts of Electromechanical domestic appliances with selfcontained electric motor; GRINDER GLASS JAR 714833,85
CCLIP MBV62562001,85
DVD PLAYERS; DVD20000HD,85
VIDEO PROJECTOR; LWU530APS; (W)506 x (H)138 x (D)424mm,85
 제시품명  솔라트랩(Solarpowered Light Trap ; SPLT003,85
Lynn Hawk System 1Channel,85
BLDC MOTOR ; ICUBL400(S) ; 300500W LCD MOTOR,85
BenQ PROJECTOR GV30 WHITE 720P ; GV30,85
JWS10456IPS36L01 104 inch TFT LCD display; 104JHI4250A4 V3; 104 LCD Module; CN;,85
STEM ; 051AA0011B ;; JP,85
 HARNESS,85
ADAPTER ; TYPE2545 ;,85
LCD MONITOR ASSY ; DGU12TYU100,85
BURN IN TEST SOCKET(FBGA291A300B366),85
Cable(12M),85
LAMP BIFUNCTION PUNIT ASSYHL LH ; 1711500027 ; K2D,85
RF GENERATOR ; TS05F08030C,85
 Flexible 12 SWT(PE) Low Loss Cable  모델 C45466B19C56C,85
마우스워셔; EBIOMW100; RKOREA,85
Insulating fitting for moving electrical machines ; UCL ; UCL 25001,85
ELECTRONIC TERMINAL; 9639043,85
CLUSTER IONIZER,85
For coaxial cables and printed circuits; 15657491 025 4P CAP HOUSING ASSY; wire to board connector,85
MONOLITHIC IC(ICCPLD; 1301002029),85
Other electric welding machines or apparatus ; SPOUT AUTO SEALING MACHINE 100(GSPA100) ; RKOREA,85
Micro Switch(Charge Port) ; 50760,85
Part electrical lighting of a kind used for motor vehicles; LENS BRKTLAMP; RKOREA,85
VHFUHF Wideband DSP Receiver ;; SIR 3203,85
 품명  060 Female Terminal ; TER HY15FWSAU ; 82400441,85
 제시품명  UV Tester,85
TANK HEATER ASSY ; DB4000ATISLSJ ; AC220V 1250W,85
Connector; SCHA4B0100; 말레이지아,85
Other Electrical machines and apparatus; Module AsmPass Comp Air Filter; 13596964,85
PARTITION ASSYTYPE A ; 21100061A,85
PIN (0625X125D),85
Part of electric motors;electric actuator,85
VACUUM PUMP(배터리구동식 진공펌프) ; KSV100,85
PORTABLE FOLDABLE SOLAR CHARGER  SC005,85
 올레 기가 IOT 홈매니저 허브,85
Hicare Smart Hub; HH800,85
Electronic Motor Protection Relay GMP 223S; RKOREA,85
Slip electrical transmission equipment(PVC duct bar  Current collector),85
 품명  MIC FPCB ASSY  품명  GH5914111A SMT800 MIC FPCB ASSY,85
링크락 ; CSKLK10,85
FAN RESISTOR(TD;R80KI1511A),85
HARNESS WIRE; 8721K,85
 품명  Shade,85
Earphone Jack(0534346001),85
프로젝터; ms806st,85
방송용 모니터(BSM183N3G),85
초음파 납땜기,85
Other parts of electric accumulators; Front Cover; 21100854A,85
TECHNO MATE,85
WIRE(CHFUS) 022,85
피부미용기기(Aqua Peeling System) ; InnoFacial CD700 ; 220240v 5060Hz ; KR,85
 Door panel,86
Containers; RETURNABLE BOX; JAPAN,86
CONICAL RUBBER SPRING; M70761(RDB10001FC0),86
REINFTGATE HINGE MTG LH ; 671542W000,87
Parts For Transfer Case(제시품명  Bearing Needle Roller) ; 1300131001,87
M9 Armoured Combat Eearth Mover (전투공병 장갑도저),87
MASS; 00083170H;,87
RAILROOF RR UPR ; 67142C5000,87
KNUCKLE ASSYFRT; 51710B1000;,87
Housing AssyGlove Box ; 845103X000 ; korea,87
DUCT ASSYAIR,87
WIND DEFLECTOR ASSY; 81611D4000,87
 자동차용 강화유리(BACK LITEHEATED사양),87
 품명  PNL RR COMBI LAMP HSG LR (품번  71576862W000),87
COVER ASSYCONSOLE UPR(AT); 84650C8100,87
Parts of the motor vehicles; BRACKET; JF(K5 후속); RKOREA,87
 품명  CROSS MEMBERFR END  모델  655125M000  규격  냉연도금강판 SGARC440 23T(1694mm x 231mm x 202mm),87
FEM; FRONT END MODULE; QM5,87
REINFORCEMENT ; KH4412021 ; 가로726mm세로28mm높이16mm,87
TUBE A  VAPOR RO VALVE ; 96553770,87
PARTS FOR TRANSMISSION ; GEAR ASSY SUN FR,87
어쿠스틱커버 ; 신R엔진 ; 215402R000,87
PANELREAR COMBI LAMP HOUSING LH ; GD71576A5000,87
HB(엑센트 브라질 수출사양) TLID GARNISH,87
COVER  ACCESS HOLE 214142E021,87
INSULATORUNDER COVER LHRH(YFA); YFACAR,87
PU PAD(제시품명 Bell Housing Cover) 95242020,87
 HEAT COVER ; UMA28793C6100,87
 UNDER COVER RR,87
 InsulatorDash ; Glass Wool Type ; 841243M030 ; KOREA,87
RAIL ROOF RR(YF 671323S000; 071130270),87
SHEILD ASSY BLOCK COVER RH ; U2 16 디젤,87
Accessories of the motor vehicle bodies; KCI3403 3MK; RKOREA,87
GLASS REINF,87
YG TWT SGRILLE RR LH(3136373CA),87
 TUBE ASSYCOOLER,87
Insulation,87
 INSULATORRFLR PNL RR(품번  95963209),87
Diff Pinion Shaft ; 1350042001,87
SUPPORT SHAFT ; 모델 A4CF12 ;; 규격 4593123000,87
HEAT PROTECTOR; 312201R000,87
 KM MCOVER INR (품번  F00S45F013 KM 스포티지),87
TUBE APURGE ENGINE ; 96399220,87
VI PET 성형품 (GDI); PAD251,87
controller PANEL ASSY ; C3200HA40000 ; CB CONTROLLER COMPONENT,87
Other parts and accessories of the motor vehicles ; YOKE SHAFT ; DS1628X100,87
SOCKET ASSY; 5176A020; D2UB;,87
Parts and accessories of the motor vehicles ; SIDE PNL ASSY RH,87
Insulator Fender ; 84141A3000 84142A3000 ; Korea,87
SUNGLASS CASE 80430121,87
CY REAR BODY ASSY(730018K100) ; R KOREA,87
 자동차 뒷문 덮개 커버  신청인 제시품명  COVER ASSYRR DR DELTA INR LH(모델  아반떼 MD)  규격  839103X000,87
QT ROOF ASSY ; 741005M000 ;; KR,87
Textile products ; 자동차용 트렁크 사이드 ; Korea,87
EXTN SIDE OTR RR UPR; 71556662S000,87
 품 명  FLANGECOMPANION  모 델  53361T01130,87
MODULE ASMSTRG COL CONT ; 42769593,87
BOW ASSY ROOF C 671734H600(092151490),87
PIPE  572(12t)985,87
PIECE PANEL,87
 품명  INSULATORRCMPT FLR PNL,87
CONTROL BRACKET,87
Other parts and accessories Of Motor Vehicle ; SUNROOF CABLE,87
Gear boxes and parts thereof ; RETAINER ASSY CLUTCH ; 483202H000,87
Exhaust Muffler Part; MFLR ASSYEXH MAIN,87
PANEL ASSY DOOR TRIM COMPLETE ; EV6(CV),87
T PIPEBREATHERASSY ; 452722H000,87
BRKT ASSYRR AREST MTG(STD) ; ADA ; 84613F3000,87
