name,label
Turn Fin Condenser,84
FIRE WALL ; NET SCREEN,84
Tools for working in the hand with self containedelectric motor ; power pocket tool ; HET1301 ; R KOREA 규격  115  55  40mm),84
Other parts of heating machinery by steaming ; Tube sheet for brine heater ; B171C71500 ; RKOREA,84
G16ENGINE CHAIN BLADE; F582786701800; RKOREA,84
PRESSURE REGULATOR PRHM075EPPV(34 EPDM ORING PVC BODY),84
Engine exhaust valve ; F2 8329913 VALVEEXHAUST; RKOREA,84
FUEL FILTER(D1018); RKOREA,84
Safety or relief valves ; Upper Safety valve 14 ; RKOREA,84
WATER PUMP BEARING(W6R079BRJ9YMG);JAPAN,84
Coating machine ; HIGH VACUUM COATING MACHINE; RKOREA,84
BOTTOM PLATE ASSY KIT(P11M1087); R140W9,84
Machines For Making Flat Cable(Card Cable),84
Seachange Broadcast Video Server ; BMC83336,84
UNVC11 LENS  A403000194A(Tablet PC용),84
Parts of household type refrigerators; FIN CROSS TYPE EVAPORATOR ; HF ; PRCHNA,84
ASSY ROLLER ; 건조기,84
Final Inspection Line,84
Other valves; BRASS FITTING VALVES(SW5),84
태양전지셀 제조(PN접합 제거)용 장비; MiniLabTool InOxide (모델 ; 120315(13667)) ; 독일,84
Led printer ; Oc VarioStream 7200 ; 싱글형,84
Gear Box; Transmission 13090202002; GERMANY,84
BUSHING; Hightech Durability Bush(61QH83010); RKOREA,84
Main Window(USE  Tablet); MU61S00412 KBGTP8110KTL (MANTA); PRCHNA,84
Grease injector Perma Automatic Lubricator,84
Other machines and apparatus specified in Note 9 (C) to this Chapter ; AUTO CLAVE(CURE OVEN) ; YIT6110 ; RKOREA,84
Other automatically controlled valves; WATER HOSE ASM TVV005PD000,84
Electrically operated valves; Smart HESTA(STH001V); RKOREA,84
Plastic injection mold part(mobile insert core) ; 530LL bumper,84
APRON COVER ; LX12B(Z2)12BF0401001 ; 245231L,84
HEAD ASSY PRESSURE(8720283);USA,84
Parts of furniture designed to receive refrigerating equipment ; WOOD CASE 물푸레나무 TOP (15  416  384 ) ; PRCHNA,84
WHEEL LOADER CABIN; HL7409; RKOREA,84
Parts Suitable for use solely or principally with sparkignition internal combustion piston engines for vehicles of Chapter 87; PIPE ASMFUEL FEED INTER (12608374); USA,84
Other centrifuges; SALAD SPINNER(손잡이 야채 탈수기),84
Mechanical Snubbers ; MS Series(MSA MSB),84
Other refrigerating or freezing equipment ; Transport Refrigeration System(차량용 냉동기) RX120,84
96990158 ; CAP ASSYCAM SHAFT BEARING FRONT,84
50ml Airless Pump(화장품용기);EA037,84
ZEDPOS; ZED5,84
Sharpening MC(CNC Tool Grinder) WU405,84
 RAW HOUSING GD (T300  15t211mm),84
Part of those specified in subheadings 8479899091 ; CABLE ASSY FOR WINDOW REGULATOR ; RKOREA,84
EXTERNAL DAMPER,84
Diaphragm pumps; HIGH PRESSURE COOLANT SYSTEM(PF7030DF); RKOREA,84
SLEEVE THRUST U2 14;L3V TURBINE HOUSING;,84
Joiner,84
Other Automatically Controlled Valve ; Thermal Shutoff Valve ; 701137E,84
Chemical Plating Machine ; UNIPLATE LB Line ; PRCHNA,84
ONEWAY CLUTCH; XG90567000; JAPAN,84
Other automatically controlled Valve; CONTROL Glove Valve AO3607; RKOREA,84
Machines having individual functions not specified or included elsewhere in this Chapter; BEARING COVER ASSEMBLY MC,84
STARLET TPS(Tissue Preparation System),84
BAKEKY MACHINERY MIXER; SP7MX,84
Safety or relief valves; Flashback Arrestor; DK701,84
 CASEUPPER,85
Xelfie(스마트폰 무선 카메라 셔터); XSC100,85
 Digital Podium(모델ELF series),85
Finning MC; The Kentube Finning MC; For producing finned tubing; Welding systemetc ; FINTUBE USA,85
 품 명  AM HL TS SOCKET 2P BRACKET,85
Vacuum hairbrush 진공전기 빗,85
 ABS POWER PIN 28(MGH80),85
CONNECTOR HOUSING(모델988161011),85
GLASS JAR; 709381;; 믹서용,85
DC Motor with vibrator; C0611 0613 0615; 6mm() 1521mm(L) For pager; KOREA,85
FH4001; FH4001500 Plastic Optical Fiber Cable,85
 Wire Assyconnector,85
 품명  10WAY WIRG HARNESS IMS VENTPWRLH(88755LFAB0),85
BLOWER RESISTOR; RB;; KR,85
 품명  Electric Valve Actuator  Controller(모델  EW201),85
터미널 (TERMINAL) ; 7114441602 ;;,85
 품 명  휴대용 수소살균보습기(모 델  GRT2000RM),85
 품명  Front Cover Assy,85
PROJECTOR; XJF210WN,85
POWER ADAPTOR; AC DC POWER ADAPTOR; DZ036DL120250F,85
 LOWER CASE(MGH80),85
Push Lock SW (Door SW) ; ML300320552,85
LED FAN (WIND OF LIGHT);WT000,85
Energy Storage System ; ED05K000E00 ;; DE,85
Terminal 19689461 (29mm3mm4mm),85
HDMI WITH ETHERNET HDMI V20; PRCHNA,85
TERMINAL; 12110127; ASM TERM F M P 800 AG TANG,85
ITO GLASS ; AT735 ; Capacitive Touch Panel ITO Glass,85
Earphone Jack(0534167001),85
핸드폰 무선 충전기; MAXTILL GHT001,85
Aluminium Frame(SOLAR CELL PANEL Aluminium Frame); ZEP frame,85
ELECTRONIC CONNECTOR; 9425040062M01; 13761112,85
Projector ; PTEW550,85
SATA CABLE  1510020002;Cable SATA power 715P to SATA 7PHSG 4P 200mm,85
Other electrical appliances and apparatus; Plasma cleaner(NPR362LNPG20KM),85
ASSY TOUCH ; SHONV70B00,85
프렌즈볼(FriendsBall),85
품명 Multi player speaker ; 모델 WF01WS WF02W 규격 DC5V 3W output 200Hz20KHz,85
Patient Programmer of IPG 3608,85
Core Insert for ABS motor,85
 LED Lighting Driver; MAP3342SIRH,85
Cable Assy ; YRED7T032,85
ARMATURE ASSY ; 5301301,85
DUMMY IN LENS A (UPPER)  HEAD LAMP ; Q215 ; 294166383mm,85
Optical Fiber Ground Wire(nonmetallic loose tube type OPGW;24C;;70),85
DRL(Daytime Running Lamp) REFLECTOR LP0621,85
Coaxial Connector ; KFL2RSMT1,85
PLASTIC INSULATED WIRE; 2413 008A1000,85
Part of ozonizer ; OZONIZER PLATE,85
TERMINAL(81003392); FEMALE TERMINAL,85
프로젝터; TKP650X,85
Plate(EMS1511SHP1),85
절연봉 ,85
Wireless Bluetooth Speaker ; LTH300 ; China,85
ELECTRONIC CONNECTOR; 9008930117; 1736811,85
Indicator Panels incorporating liquid crystal devices(LCD) or light emitting diodes(LED) ; LCD Module ; MDLS24265D35 ; 11836134 59g ; 24 Character (58 Dot)2Lines,85
025 060 24P MALE HOUSING,85
유즙기,85
Female Connector 15388040,85
 Connector(모델SCLR08B01020N4H),85
MAGNETIC BUTTONS BASE ; ZZMPBASE,85
BRUSH CARRIER APM; 73086711 WIRE ASSY NEW DISP TRAYS; 237002A3011A,85
MALE TERMINAL ; 29642941 ; JP,85
charger(adaptor); MUA65W,85
CASE; CAFBC0113A; CAFBC0113A; CN;,85
BATTERY CHARGER; SPEN8STC120Y(CP),85
 LED WORK LIGHT ; WDWL2160R23,85
Gas Alarm ; Continuous Gas Monitoring ; CM4,85
가정용 스마트폰 충전기 ; DHC2U20 ; PRCHNA,85
MAGNET ROTOR ; SK3 EV ; SER050434F00,85
SMS1000S41L(Pressure Switch); 한국,85
Smart IC Substrate(06COB),85
BCM ANTENNA ; 1W95411000,85
GOLFBUDDY ; VOICE2 ;; KR,85
Terminal(9299393),85
LAN Transformer LG2P109NLF IEEE8023ab,85
For printed circuits plug; 13187452 025 IO CAP HSG ASSY 32P,85
MEMS PROBE PIN,85
Disc For Solenoid ; Disc ; 00148423,85
terminal; 611171,85
CONNECTOR; 9008930126,85
CCE FOR LITHIUM ION BATTERY ; SE9200025A,85
 품명  Sic Erema Heater  모델  F2 Type Heater  규격  351500500,85
ALUMINIUM FRAME; G44L,85
AC MOTOR (SYNCHRONOUS) ; MVCD18AR19 ; KR,85
USB TO MICRO 5PIN CABLE; 200;; 중국,85
Earphone Jack(0534347001),85
LEDlow Cover AssyLH(LP2561),85
Portable SSD T7 SHILED AL CASE(EXTRUSION AL6063); V970200100; CN;,85
SPEAKER UNIT ; 1103784,85
MULTI 2F HOUSING(L); 6112273,85
 Printed Circuits  2508 PCBASSY 637775 (약2523 견본실측),85
Bottom insulator,85
Insulating fittings of plastics; Housing 72825830,85
WIPER ARM AND BLADE ;;; KR,85
전선 연결용 앞면 삽입형 조립식 단자대(264327),85
Other electrothermic appliances ; ELECTRIC DRYER DSJmini ; RKOREA,85
ALUMINIUM MODULE FRAME,85
HIGH AND OVERFILL ALARM SYSTEM; Model(HLAS),85
Ondol Heater; OJ1785,85
TERMINAL; 13794882; TERM F GT 150 AG SEALED,85
스마트폰 살균기 MS600 124mm155mm32mm,85
Electronic Connector ; 070 MLC CAP ASSY V 12P ; 11749571 ; Japan,85
USB CONNECTOR ST  A0A4CABC04A00,85
옥외용 TV 신호 필터 ; HIGH PASS FILTER(BPF),85
HIGH SPEED CHARGER ; ZX2U33T ;,85
B tv x NUGU; SKBAI700,85
Terminal ; 29642941 ; flachstecker 28U X 08,85
27인치 TOUCH MONITOR ; TDP270ATG02,85
UPS ; Uninterruptable Power Supply ; GALAXY 300KVA,85
CAR CHARGER; SPER442UCC310L(CP),85
MOTOR AENG SP CONTROL SYS; PTO MOTOR;; P32200 00020,85
LCD Module ; LG192642SMDWH6V ; 194x64 Dot Matrix LCD Module,85
Portable Bluetooth speaker(BTS700),85
MULTI 2P RH; 6312295,85
CONNECTOR FOR PCB 60987450,85
OPTOCOUPLER  ACPLW343,85
터미널(20981651),85
CK AREST LAW FLH 무드 82715J5010 ; 3739243,85
Chip ferrite bead BLM21AG331SH1D 2012(SMD),85
Earphone Jack(0534339001),85
PROJECTOR ; XJF100W ; WXGA 3500LM,85
TERMINAL(12084201)  길이15cm 높이25cm,85
TERMINAL(15426818)  길이10cm 높이18cm,85
Earth Leakage Circuit Breaker EBH 203c; RKOREA,85
TERMINAL(12047767)  길이10cm 높이22cm,85
Switching box Faxmate 168,85
TERMINAL(71164026)  길이12cm 높이22cm,85
LCD BLU(Back Light Unit) UB49042M02,85
 MM5ASSY270MEMORY,85
Cover Assy(RDM114014),85
8pin MiniDIL package ; MS1001AMFS1001A,85
STOP LAMP JD(5DR) RCHMSL,85
Part of loudspeaker; DAMPER for SPEAKER,85
CHARGER CIGAR; SCA0125;; 중국,85
CUHYA0080,85
Monolithic IC; TLE8881CH,85
Encoder Interface Module for Variable Frequency Drive SVIS7,85
CONNECTOR; QTE02001LDA,85
TFT LCD PANEL; AA104SL02,85
CONNECTOR ; 10441775 ; 가로14mm세로25mm,85
PCB ASSY(GYP1207SN),85
CONNECTORS(DS103409MBNOSS),85
마그네틱코어(600H),85
CONNECTOR HOUSING 501100732,85
전극봉 ; HP Technical Parameters400,85
냉음극 백라이트 유니트(Backlight Unit),85
 MOTOR AENG STOP(모델P3792000110),85
HALL EFFECT SENSOR INTEGRATED CIRCUIT ;; A1360,85
가정용 USB 충전기 ; 모델 LCP05002000,85
FPCB ASSY; SMG930V RCV;; KR,85
13797001 EMBASE 4 VOIES O25 (wire to board connector) ;,85
FINE MET CORE  EFM25AB,85
조명용 AC 직결 LED 구동 IC MAH3042HBRH,85
MALE TERMINAL(CONTACT FOR CONNECTOR) ; GT132428 F45PCF(70),85
Induction Cooker(유도가열식 조리기),85
Parts of starter motors; SOLENOID ASM,85
Thermal Protector; BM1,85
TERMINAL ; 66903400 ; (Q)SNACMA041TM15,85
Other AC Motors multiphase ; HOIST ASSY ; GM Arlington spare part ; 550355757,85
TERMINAL ; 68809000 ; (Q)SIN81T36S,85
LCD MONITOR KTE240FEE,85
SUB CABLE,85
TERMINAL(15304712)  길이20cm 높이25cm,85
CONTACT PLATE ; 3200L40160,85
크레마 샤인; CREMA0610LW,85
VIDEO WALL MONITOR; HVD5521,85
BATTERY CHARGER ; SPEN8TU2P210Y(8P) ;,85
AUTO DEMPER; EDME112,85
LAMP ASSY 10 PACK NONINTEGRATED ORING 300MM RAD PLUS ; PART NO 019024845 ; 019024845 645W ; US,85
 품 명  GTS7500(Trebon)  규 격  HCASS0006A,85
SWITCHTOGGLE ; MS24614E222 ;,85
Fluorescent; Back Light; PLUMP0006TPZZ41;AITLUCKSJP,85
Piezo Electronic ElementPlate Assy(압전 소자),85
2AD00049EG ; TD4SP PLUG ASSY ;; CN,85
 SPEAKER; BN9621669C,85
LIMP HOME; STEPPING MOTOR;,85
TAB bonding tool with cvd diamond ; 127518705UD,85
DUAL PRESURE SWITCH; R134A; RKOREA,85
BATTERY CHARGER; SPEN8STC150Y(CP),85
Piezoelectric Ceramic Products ; EC65 Ceramic Cylinder ; Lead Zirconate Titanate,85
 품 명  커버(COVER)  모 델  71344391,85
UV  CCTV Flame Detector ; HSEUCIP1101,85
FEMALE TERMINAL(81002876) ; JAPAN,85
Other machines and apparatus; High frequency output board ; HVRF02050SA,85
터미널 ; 9675411 ;,85
컨버터 부분품; CON20230 (규격 W20L230),85
Parts of alternators; FRAMEDE(MACH DWG),85
SOLENOID SUB ASSY(EDSNA50SL302A(0008238501H),85
X100 FOB KEY ; X100CAR PCB PACKAGE ASSYSMART KEY,85
Mobile Phone Battery Charger ; IZT950,85
Audio Power Amplifier ; PA3000D ;; KR,85
 품명  BOARD ASMCELL BATTBOARD ASMHIGH VOLTAGE  모델  VOLT GEN2,85
SKMAGNETIC WAND6G,85
HEATER TEMP SENSORASSY 14CELL LH ; 29000117A,85
Upper Retainer,85
Electronic magnifier  Ebot ADV; EB100A,85
Other connectors; COPPER CLIP(L010275B01 SMART Power 56),85
Face Cartridge ; BLQ1,85
CCB CUNI 2KU 055170085,85
스팀타리미(전기주전자) A4 STEAM DUCK 휴대용 복합 스팀다리미,85
SRX Receiver TFKD1U001A,85
INSULATOR,85
BenQ Projector MW550 White WXGA ; MW550 ; 296(L)120(W)221(H)mm 23kg,85
Video Projector ; EK351WST ; (W)425  (H)153  (D)449,85
프로젝터(Boxlight ALX462),85
단자; STUD,85
프로젝터(MX806ST),85
Electric heating resistors; SINGLE HEATER QUICK CHANGE,85
CASE; JLY350WCOVER; JLY350WCOVER; CN;,85
Indicator panels incorporating liquid crystal devices (LCD) ; CUSTOMER DISPLAY; BCD2000AUGSTD,85
Terminal ; 15396678,85
IPTIME UP405QC1,85
UNADJUSTED BOTTOM; PARTS OF SOUP MAKERUNADJUSTED BOTTOM; RB853,85
 품명  Panel Socket(모델  24316),85
Inverter ; 367008L000(ACH65L50),85
RECTANGULAR POWER CONNECTOR 40 CONTACTS MQS SERIES PCB MOUNT THROUGH HOLE 254MM HEADER; 9531181 40W MQS STRAIGHT HEADER,85
IC GATE DRIVER 6ED003L06F2 ; 인도네시아,85
RING TERMINAL 919613T310 ;,85
Power Supply(PLASMATEC AC;NACR1325F01001),85
TAB LEAD FOR BATTERY PACKAGE ; PLUS LEADMINUS LEAD,85
Seperators for accumulators; Flexsil separator; RKOREA,85
Terminal SMSAWA031TM12 39232500 ;,85
모터용 PCB ASSY (DL89812),85
wiring sets 31125J9000 ; 중국,85
Potentiometer; RK45B1A00030; 중국,85
FlLM(모델CARBON FILM HEATER XM205),85
MT Connector ; MT505020 MT5050025,85
BLUETOOTH SPEAKERM LTS100,85
ELECTRONIC CONNECTOR; 9425040056M01; 13187726,85
HIGH SPEED CAR CHARGER(SPER442UCQ30L),85
GS25PKK EXTREME STEAM HAND GARMENT ; GS25PKK,85
FEMALE TERMINAL ;;;;,85
1799562,85
BEZEL ASSY LH(NAS); 1R92135050,85
PCB Board DC140PBLD520,85
Airvent Car Mount,85
ANTENNA ASSYRADIO; 96210A9000;,85
핸드드라이기 front sensor(TS91473W),85
Insulating fittings of plastics ; HOUSING ; 25045HP05,85
Electric heating resistors; CARTRIDGE HEATERS; MJCHN10118V220W450; JAPAN,85
TERMINAL(71163250)  길이27cm 높이35cm,85
FAN CONTROL MODULE; FORD 123 FCM506; 1137328617,85
WELDING SUB CABLE ; KMJ BRAND ; 200SQ07m,85
KEY UNIT ; GKTX009EREVO,85
ANTENNA TERMINAL BOARD(SC021058KN SC021068KN),85
스포테라 듀오 마사지기 ; DKP300,85
Arc Welding Robot Package ; MOTOPACWS100,85
DOOR 22F ASSY DOOR 22F ASSY,85
Terminal; 15482324;; ASM TERM M 15 TTS SN SEALED,85
SENSOR ASMBRK PED POSN; 13597422;; CN,85
 PRINTED CIRCUIT BOARD (모델  HEATED STRG WHEEL ECU V2 P10),85
BLOWER  APTC ASSY,85
Other AC motors multiphase Of an output not exceeding 750W; Geared Motor; K2075; PRCHNA,85
하우징 13598001(38P FEMALE) ; PR CHNA,85
MIRROR ACTUATOR; MR4;,85
 Super Flex Travelling cable(모델CWS46PUR),85
Projector ; PTEW551K,85
Ion generator ; D397CG6AA01,85
Electromechanical domestic appliances ; Other Pumps ; S1,85
Laserdisc player,85
FEMALE TERMINAL ; 221 40 61411 0 ;; JP,85
ITQ ELECTRIC ACTUATOR; ITQ0160; RKOREA,85
Cellularphone Camera Part ; Voice Coil Motor ;; SG8560 ;;; 베트남,85
 CONNECTOR(모델TL206V),85
GATE CONTACT; NA106B233G01; PRCHNA,85
connector 04SC0915A; 04SC0915A; 04SC0915A,85
SOLARLEAN I25(M) INVERTER CONNECTOR HARNESS ASSY PS10A00393100A,85
Article of carbon fibres ; TGPH150 ; JAPAN,85
 wiring harnessframe(모델movus v3tvf),85
 품명  MIXERS  모델  050031 TQOON14L(THE QUIET ONE),85
스마트 트래커(카드형) ; Smart Tracker(Card),85
직류전원장치,85
 SWITCHES ; HORN MECHANISM ASSY,85
VOID PRO Wireless Carbon Headset; CA9011152AP; 205100191,85
Terminal ; 7114 4415 02,85
Cell Switch ; DC 12V SANDS5808D 외 ; Korea,85
 Adapter; TTAAS100D,85
MODULE COVER; SJ9400293B,85
SPEAKER ; N4008C1 ;,85
PIN,85
USN Router ; UR10Z,85
BEAMPROJECTOR; RnK72,85
LENS STATION용 M CONTACT BASE ; RZ205Z10301A,85
JCAT SATA 30 CABLE ;; T05 XW10X L400 ; 대만,85
JACK(RJ45USB JACK),85
원형 Connector(Plug Male cable connector),85
Parts of machines and apparatus for electrolysis; TITANIUM ANODE,85
Part of ceramic filter,85
HD DIGITAL SWITCHER(SE650),85
 SCANNER PARTS; 52525573FR,85
ELECTRONIC TERMINAL; 9628861,85
In Circuit Emulator(프로그램 개발 및 검사용 보드) ; JFlash,85
050 WP 4P FEMALE CONNECTOR; 61897614,85
FUEL QUANTITY INDICATOR;,85
 품명  4mm Test Lead(모델  22470),85
ROTOR ASSY ; 2201288,85
Terminal; SRGM25T 69377100,85
NdFeB Bonded Magnet ; LINK OVERMOLD MAGNET ;,85
junction box main body; jb assy bheng,85
Data Storage Module,85
LAMP HOUSING,85
FEMALE TERMINAL ; 81003456 ;; JP,85
전기에너지효율개선필터(KM01F),85
DENTAL WATER FLOSSER ; LB200 ; China,85
massager; 9959 XA9959M; 262X825X779mm; CN;,85
Groon Malodor Removal System; GMS,85
WIRELESS CHARGER FOR CELLULAR PHONE ; SPECHATWQCPN6 ;,85
Techno pack ; Techno pack X,85
PLANT TIME SYNCHRONIZING SYSTEM; E12E257B; GPS MASTER CLOCK ASSEMBLY(E12E257B101),85
PRE HEATER,85
MECHANIC KEY SWITCH,85
PEDDY 2 ; 360x300x260 ; 중량 22kg,85
NE1000K Trimmer ; NE1000K,85
HarnessRH ; DM204530919,85
Automatic Blinker Tube(자동 깜빡이 튜브),85
MR4 OUTSIDE SHELL,85
Coffee machine,85
 sound recording apparatus(모델MONSTERGODJ),85
C6A INLINE COUPLER FTP KEYSTONE TYPE; GICFKTMTZ38 (IN10G7SKW),85
 품명  CUSTOM MADE SMART CARD,85
SWITCH ASSY  PADDLE SHIFTER; 96780K0000,85
Rotary Potentiometer; RD6R1A0019; 중국,85
Rivet Terminal; SE0100687B,85
CELL SENSING CIRCUIT COVER ASSY  ESS M003A,85
FEMALE TERMINAL(330123002) ; JAPAN,85
MINIMUM COMPLETEPOWER EXILAUST,85
ST8HV4198 185W857 DC 31V 25X1KOOSRAM,85
CONDUCTOR FOR CHARGING,85
PLASTIC TOYS PARTS MOTOR PACK,85
TERMINAL 82400559 TERHY12FWSAU; JAPAN,85
LED FOG BULE,85
회전자,85
 Seat 58M cap(모델50610285),85
LCD; TM043NDHG19; 43inch TFT LCD; CN;,85
MICROWAVE OVEN  RCS10TS,85
Water Ingress Alarm System(WIAS),85
Monolithic IC VN5E016MHE,85
Other plugs and sockets; CONNECTOR L3102170; PRCHNA,85
 Steam Turbine(Tandem Compound 4flow exhaust reheat condensing ; TC4F40)  Generator(water cooled stator hydrogen cooled rotor 3phase),85
Sockets For coaxial cables and printed circuits ; Terminal (W)SDK9BNSK13GSTB (LF)(SN)168196700,85
BEZEL ASSY OUTER LH ; 1R92121050,85
BULB BASE CPT(Component); J53C,85
Arc magnet ; NdFeB ;,85
FIBER FIXTULE VGFVGSCT ;,85
 품명  Analog MEMS Microphone Top Port  규격  CMOEI110TM424P,85
 품명  FPC With InductorConnector  모델  AD00935,85
HOLDER; MSP HOLDER; 23(가로)192(세로)118(높이),85
130 FEMALE TERMINAL 401300322,85
 Immobilizer,85
Other of Lithiumion; LITHIUM ION RECHARGEABLE BATTERY; PD3032,85
FEMALE TERMINAL(15345941) ; JAPAN,85
HOUSING SUB ASSY,85
MOOD LAMPFR DR LH ; 3738837,85
15 TFT LCD Module for Digital Still Camera ; ACX306BKN7,85
SEAT 58P FEMALE CONNECTOR (HYHYBA58FLB) ; 61897194 ;; 한국,85
CASE; CAFBC0083A; CAFBC0083A; CN;,85
Plugs and sockets For coaxial cables and printed circuits ; CONNECTOR ; 05008WRH19C(G),85
컨택트 프로브(Contact Probe) ; NPT038J; 02712mm; PRCHNA,85
ALARM SYSTEM(ESS1PORT),85
 품명  RELHIGH GMDAT GSUV BUICK HL LH  모델  GS UV,85
FEEDER CABLE ; 96220D2070,85
Air Freshener(방향제 디스펜서),85
Turn Signal Lamp Led,85
프로젝터(PA502XP),85
4D KOREA 전동세안기 4D motion Cleanser,85
INVERTER; SKY300,85
WIRINGASSY NORMAL CHARGE CABLE(WITH ICCB),85
터미널(M34S75C4F2),85
RECEPTACLE CONNECTOR; MS3102A 188S,85
프로젝터; CA552U,85
insulated cord end terminal; CE1001YELLOW,85
 Hall IC(모델2AP00222TA),85
Electromechanical domestic appliances with selfcontained electric motor; SMART PET FEEDER; BR01,85
DIVERSITY ANTENNA ; SMG9092 21087191 ; T04W1816L1181mm ; 한국,85
DC motors of an output not exceeding 375W; Actuator Assy; 243562E700,85
Inverter (LCD 구동용 인버터),85
POWER OVER ETHERNET PD MODULE 12V  PEM1512A42,85
외부케이스,85
Load Break Switch without Fuse; LSJLM246S(24kV600A),85
ELECTRODE SET ; B1700028111(상) B1750003701(하),85
ConTracerD; CTDS100;; 25813473880g,85
LCD DISPLAY(CLARITY MATRIX LCD VIDEO WALL SYSTEM)  MX55HDU,85
향풍기 미조립 본체 및 어댑터,85
프로젝터(Projector) ; PTRZ970 ;,85
HOOK (05002LRG5(L)(P)),85
Machines for the reception conversion and transmission or regeneration of voice images or other data(including switching and routing apparatus) ; Portable diversity tuner ; URXP03,85
CONVENTIONAL WIPER BLADE ;;; KR,85
Terminal; (G)SNACA021TM1566529100,85
CNT BOARD(DC141CNTD520DLPU) ; R KOREA,85
 품명  Analog MEMS Microphone Bottom Port  규격  MOEC110R38K1,85
TPMS Diagnostic  Service Tool  MaxiTPMSTS501K,85
Other parts of Electric accumulators; END PLATE WITHOUT SNAPS ASM(MALE형); ASM001704AF,85
전동이륜차 DCDC 컨버터; 9081030001,85
 TLe CAR AUDIO  모델명 MTXM100TLTUR장착 차종 TUCSON,85
BULB HOLDER,85
CONNECTOR ; INJ LST048SIM,85
AH250 Desktop socket ; USB 1A1aQC30Wireless charger 15W,85
HAND SET(JC9601629BJC9601629CJB9601406AJB9601510AJB96 01512AJB9601406MJB9601406BJB9601406CJC9601629A,85
DC motors ; P PD MOTOR ACTRDLATCH ; 9508952 ; NF243G1021269EN ; PRCHNA,85
Other visual signalling apparatus; 발광형 안전조끼 패치; HSSVP01; RKOREA,85
롤러 레버 ; PAJ11 ; (가로)16mm(세로)60mm,85
RSM Switch ASSYGlove Box(SANQG3801A),85
Wiring Harness Assy ;;; KR,85
POWER SUPPLY(R1BA2451B),85
Petmom smart auto feeder petmom IOF100,85
FEMALE TERMINAL 81003455,85
 YP16MY IS LED HSG SA ; 00117775,85
jungction box main body; fr box main body assyhdc,85
Terminal block(DHCAR),85
TERMINAL(12414161) ; swiss,85
Terminal ; TE 29642961 ; flachstecker 28 x 08,85
LCDBracket for DermaClear  AEDR30072003,85
cylinder magnet ; SmCo ;,85
COMFISH USB Aquarium ; ECF150 ;; 수출물품,85
Furnaces functioning by induction for metal industry ; Superconducting Induction Heater(MZR300H) ; RKOREA,85
INDUCTOR ; CM2012F1R8KT ;,85
Hardware debug device  GH probe v3power PC EOnCE ; USA,85
FEMALE TERMINAL(19688591) ; JAPAN,85
MEDICAL INSTRUMENTS; ENDOSCOPE MONITOR PERSONAL; ENDOSCOPE MONITOR PERSONAL; MY;,85
CAR CHARGER; SPER443UCC310L(CP),85
SP2i AVNT ; 96560Q6MXR,85
Spring contact probe pin ; 623033401 ; 04mm pitch ; 중국,85
ACT HARNESS(PST2AL),85
기계부품 제조용 단조품(철도 또는 궤도용 차량 부분품 자동차부품 제조용 단조품엑스카베이트 부품 제조용 단조품착암기 부품 제조용 단조품),86
Diesel Hyd Locomotive Poly Mouth,86
JUMBO TUBE SKID; 10FT; RKOREA,86
HOUSING ;DLE7020204,87
SUPPORTSHOCK ABSORBER HSGLH ; 64558C5000,87
 DUCTAIR OUTLET (모델  281725H201 차종  마이티),87
CABLE UPPER JA LH ; JA,87
COVERUNDER FLOOR LH ; 르노삼성자동차 QM6(HZG),87
PNL ASSYMONITOR FACIA; 84740J5000WK(스팅어),87
Other parts and accessories of bodies of the motor vehicles ; SUNVISOR ASSYLH ; 85210K0000,87
SK3 BUMPER ASSYFRT ; SK3CAR ; 86500K0000,87
REINFORCECENTER FLOOR INNER LEFT HAND; 651741R300,87
RAIL ASSY FRT BPR RAIL,87
 FORMPIFE(품번  353453C910),87
controller CAP ASSY BLOWER ; C1214DZ00000 ; PD CONTROLLER COMPONENT,87
HUB 26 BRAKE,87
YG UPR GAR FLH NO2 IMS(3135114FHV),87
PETRR FLOOR No5 ; 84262D9800,87
EJECTOR C ; PBS3000028,87
Parts and accessories of the motor vehicles ; PANELSIDE LH,87
 품명  CTR FLOOR ASSY(모델  65100A7000),87
PAD PET FELT M1 ; MD842604E302,87
PET 성형품 (HG WH2CVT) ; PAD43  차종  신형 그랜저,87
CENTER BEARING (센터베어링),87
Parts and accessories of the motor vehicles; PNL SIDE OTR ASSY; 711101Y000,87
Other parts and accessories of bodies ; SUPPORTTRANSMISSION MTG RR ; AN 648142W000,87
Other parts and accessories of motor vehicles  ARM ASSY UPLH (544104E001),87
controller HOLDER ASSY  AUTOOFF ; C1262GH00000,87
JA AT LEVER ; 92385mm,87
TRIM ASSY LUGGAGE SIDE LH ; 85730B1000,87
GAMA 개선 ECOVER; 292422B900,87
TUBE ASSY FEED ; 452644G110,87
Other parts and accessories of bodies ; INFENDER LH ; RG3 (G80) ; 84116T1000,87
COVER RR PILLAR ; 834518R100,87
Transmition Gear Shift Lever(W222HES) ; 한국,87
AIR GRILLE RR PKG TRAY (85660D5000) ; R KOREA,87
RGR16 800 6X6 SGRN ;,87
Panel Assembly Rear Floor Rear Complete ; ADs 차종,87
WIND DEFLECTOR ARM R ; LM ; KH4418311,87
PARTS FOR TRANSMISSION ; PISTON OD CLUTCH,87
 ASSY BATTERY TRAY(37150C1000),87
Golf Cart,87
PU ISO PAD ; 84262D9000,87
